Date,Close,High,Low,Open,Volume
1990-02-22,325.70001220703100,330.9800109863280,325.70001220703100,327.6700134277340,184320000
1990-02-23,324.1499938964840,326.1499938964840,322.1000061035160,325.70001220703100,148490000
1990-02-26,328.6700134277340,328.6700134277340,323.9800109863280,324.1600036621090,148900000
1990-02-27,330.260009765625,331.94000244140600,328.4700012207030,328.67999267578100,152590000
1990-02-28,331.8900146484380,333.4800109863280,330.1600036621090,330.260009765625,184400000
1990-03-01,332.739990234375,334.3999938964840,331.0799865722660,331.8900146484380,157930000
1990-03-02,335.5400085449220,335.5400085449220,332.7200012207030,332.739990234375,164330000
1990-03-05,333.739990234375,336.3800048828130,333.489990234375,335.5400085449220,140110000
1990-03-06,337.92999267578100,337.92999267578100,333.57000732421900,333.739990234375,143640000
1990-03-07,336.95001220703100,338.8399963378910,336.3299865722660,337.92999267578100,163580000
1990-03-08,340.2699890136720,340.6600036621090,336.95001220703100,336.95001220703100,170900000
1990-03-09,337.92999267578100,340.2699890136720,336.8399963378910,340.1199951171880,150410000
1990-03-12,338.6700134277340,339.0799865722660,336.1400146484380,337.92999267578100,114790000
1990-03-13,336.0,338.6700134277340,335.3599853515630,338.6700134277340,145440000
1990-03-14,336.8699951171880,337.6300048828130,334.92999267578100,336.0,145060000
1990-03-15,338.07000732421900,338.9100036621090,336.8699951171880,336.8699951171880,144410000
1990-03-16,341.9100036621090,341.9100036621090,338.07000732421900,338.07000732421900,222520000
1990-03-19,343.5299987792970,343.760009765625,339.1199951171880,341.9100036621090,142300000
1990-03-20,341.57000732421900,344.489990234375,340.8699951171880,343.5299987792970,177320000
1990-03-21,339.739990234375,342.3399963378910,339.55999755859400,341.57000732421900,130990000
1990-03-22,335.69000244140600,339.7699890136720,333.6199951171880,339.739990234375,175930000
1990-03-23,337.2200012207030,337.5799865722660,335.69000244140600,335.69000244140600,132070000
1990-03-26,337.6300048828130,339.739990234375,337.2200012207030,337.2200012207030,116110000
1990-03-27,341.5,341.5,337.0299987792970,337.6300048828130,131610000
1990-03-28,342.0,342.5799865722660,340.6000061035160,341.5,142300000
1990-03-29,340.7900085449220,342.07000732421900,339.7699890136720,342.0,132190000
1990-03-30,339.94000244140600,341.4100036621090,338.2099914550780,340.7900085449220,139340000
1990-04-02,338.70001220703100,339.94000244140600,336.3299865722660,339.94000244140600,124360000
1990-04-03,343.6400146484380,343.760009765625,338.70001220703100,338.70001220703100,154310000
1990-04-04,341.0899963378910,344.1199951171880,340.3999938964840,343.6400146484380,159530000
1990-04-05,340.7300109863280,342.8500061035160,340.6300048828130,341.0899963378910,144170000
1990-04-06,340.0799865722660,341.7300109863280,338.94000244140600,340.7300109863280,137490000
1990-04-09,341.3699951171880,341.8299865722660,339.8800048828130,340.0799865722660,114970000
1990-04-10,342.07000732421900,342.4100036621090,340.6199951171880,341.3699951171880,136020000
1990-04-11,341.9200134277340,343.0,341.260009765625,342.07000732421900,141080000
1990-04-12,344.3399963378910,344.7900085449220,341.9100036621090,341.9200134277340,142470000
1990-04-16,344.739990234375,347.29998779296900,344.1000061035160,344.3399963378910,142810000
1990-04-17,344.67999267578100,345.19000244140600,342.05999755859400,344.739990234375,127990000
1990-04-18,340.7200012207030,345.3299865722660,340.1099853515630,344.67999267578100,147130000
1990-04-19,338.0899963378910,340.7200012207030,337.5899963378910,340.7200012207030,152930000
1990-04-20,335.1199951171880,338.5199890136720,333.4100036621090,338.0899963378910,174260000
1990-04-23,331.04998779296900,335.1199951171880,330.0899963378910,335.1199951171880,136150000
1990-04-24,330.3599853515630,332.9700012207030,329.7099914550780,331.04998779296900,137360000
1990-04-25,332.0299987792970,332.739990234375,330.3599853515630,330.3599853515630,133480000
1990-04-26,332.9200134277340,333.760009765625,330.6700134277340,332.0299987792970,141330000
1990-04-27,329.1099853515630,333.57000732421900,328.7099914550780,332.9200134277340,130630000
1990-04-30,330.79998779296900,331.30999755859400,327.760009765625,329.1099853515630,122750000
1990-05-01,332.25,332.8299865722660,330.79998779296900,330.79998779296900,149020000
1990-05-02,334.4800109863280,334.4800109863280,332.1499938964840,332.25,141610000
1990-05-03,335.57000732421900,337.0199890136720,334.4700012207030,334.4800109863280,145560000
1990-05-04,338.3900146484380,338.4599914550780,335.1700134277340,335.5799865722660,140550000
1990-05-07,340.5299987792970,341.07000732421900,338.1099853515630,338.3900146484380,132760000
1990-05-08,342.010009765625,342.0299987792970,340.1700134277340,340.5299987792970,144230000
1990-05-09,342.8599853515630,343.0799865722660,340.8999938964840,342.010009765625,152220000
1990-05-10,343.82000732421900,344.9800109863280,342.7699890136720,342.8699951171880,158460000
1990-05-11,352.0,352.30999755859400,343.82000732421900,343.82000732421900,234040000
1990-05-14,354.75,358.4100036621090,351.95001220703100,352.0,225410000
1990-05-15,354.2799987792970,355.0899963378910,352.8399963378910,354.75,165730000
1990-05-16,354.0,354.67999267578100,351.95001220703100,354.2699890136720,159810000
1990-05-17,354.4700012207030,356.9200134277340,354.0,354.0,164770000
1990-05-18,354.6400146484380,354.6400146484380,352.5199890136720,354.4700012207030,162520000
1990-05-21,358.0,359.07000732421900,353.7799987792970,354.6400146484380,166280000
1990-05-22,358.42999267578100,360.5,356.0899963378910,358.0,203350000
1990-05-23,359.2900085449220,359.2900085449220,356.989990234375,358.42999267578100,172330000
1990-05-24,358.4100036621090,359.55999755859400,357.8699951171880,359.2900085449220,155140000
1990-05-25,354.5799865722660,358.4100036621090,354.32000732421900,358.4100036621090,120250000
1990-05-29,360.6499938964840,360.6499938964840,354.54998779296900,354.5799865722660,137410000
1990-05-30,360.8599853515630,362.260009765625,360.0,360.6499938964840,199540000
1990-05-31,361.2300109863280,361.8399963378910,360.2300109863280,360.8599853515630,165690000
1990-06-01,363.1600036621090,363.5199890136720,361.2099914550780,361.260009765625,187860000
1990-06-04,367.3999938964840,367.8500061035160,362.42999267578100,363.1600036621090,175520000
1990-06-05,366.6400146484380,368.7799987792970,365.489990234375,367.3999938964840,199720000
1990-06-06,364.9599914550780,366.6400146484380,364.4200134277340,366.6400146484380,164030000
1990-06-07,363.1499938964840,365.9200134277340,361.6000061035160,365.9200134277340,160360000
1990-06-08,358.7099914550780,363.489990234375,357.67999267578100,363.1499938964840,142600000
1990-06-11,361.6300048828130,361.6300048828130,357.70001220703100,358.7099914550780,119550000
1990-06-12,366.25,367.2699890136720,361.1499938964840,361.6300048828130,157100000
1990-06-13,364.8999938964840,367.0899963378910,364.510009765625,366.25,158910000
1990-06-14,362.8999938964840,364.8999938964840,361.6400146484380,364.8999938964840,135770000
1990-06-15,362.9100036621090,363.1400146484380,360.7099914550780,362.8900146484380,205130000
1990-06-18,356.8800048828130,362.9100036621090,356.8800048828130,362.9100036621090,133470000
1990-06-19,358.4700012207030,358.8999938964840,356.17999267578100,356.8800048828130,134930000
1990-06-20,359.1000061035160,359.9100036621090,357.0,358.4700012207030,137420000
1990-06-21,360.4700012207030,360.8800048828130,357.6300048828130,359.1000061035160,138570000
1990-06-22,355.42999267578100,363.20001220703100,355.30999755859400,360.5199890136720,172570000
1990-06-25,352.30999755859400,356.4100036621090,351.9100036621090,355.4200134277340,133100000
1990-06-26,352.05999755859400,356.0899963378910,351.8500061035160,352.32000732421900,141420000
1990-06-27,355.1400146484380,355.8900146484380,351.2300109863280,352.05999755859400,146620000
1990-06-28,357.6300048828130,357.6300048828130,355.1600036621090,355.1600036621090,136120000
1990-06-29,358.0199890136720,359.0899963378910,357.29998779296900,357.6400146484380,145510000
1990-07-02,359.5400085449220,359.5799865722660,357.5400085449220,358.0199890136720,130200000
1990-07-03,360.1600036621090,360.7300109863280,359.44000244140600,359.5400085449220,130050000
1990-07-05,355.67999267578100,360.1600036621090,354.8599853515630,360.1600036621090,128320000
1990-07-06,358.4200134277340,359.0199890136720,354.6400146484380,355.69000244140600,111730000
1990-07-09,359.5199890136720,360.04998779296900,358.1099853515630,358.4200134277340,119390000
1990-07-10,356.489990234375,359.739990234375,356.4100036621090,359.5199890136720,147630000
1990-07-11,361.2300109863280,361.2300109863280,356.489990234375,356.489990234375,162220000
1990-07-12,365.44000244140600,365.4599914550780,360.57000732421900,361.2300109863280,213180000
1990-07-13,367.30999755859400,369.67999267578100,365.45001220703100,365.45001220703100,215600000
1990-07-16,368.95001220703100,369.7799987792970,367.30999755859400,367.30999755859400,149430000
1990-07-17,367.5199890136720,369.3999938964840,364.989990234375,368.95001220703100,176790000
1990-07-18,364.2200012207030,367.5199890136720,362.95001220703100,367.5199890136720,168760000
1990-07-19,365.32000732421900,365.32000732421900,361.2900085449220,364.2200012207030,161990000
1990-07-20,361.6099853515630,366.6400146484380,361.5799865722660,365.32000732421900,177810000
1990-07-23,355.30999755859400,361.6099853515630,350.0899963378910,361.6099853515630,209030000
1990-07-24,355.7900085449220,356.0899963378910,351.4599914550780,355.30999755859400,181920000
1990-07-25,357.0899963378910,357.5199890136720,354.79998779296900,355.7900085449220,163530000
1990-07-26,355.9100036621090,357.4700012207030,353.95001220703100,357.0899963378910,155040000
1990-07-27,353.44000244140600,355.94000244140600,352.1400146484380,355.8999938964840,149070000
1990-07-30,355.54998779296900,355.54998779296900,351.1499938964840,353.44000244140600,146470000
1990-07-31,356.1499938964840,357.5400085449220,353.9100036621090,355.54998779296900,175380000
1990-08-01,355.5199890136720,357.3500061035160,353.82000732421900,356.1499938964840,178260000
1990-08-02,351.4800109863280,355.5199890136720,349.7300109863280,355.5199890136720,253090000
1990-08-03,344.8599853515630,351.4800109863280,338.20001220703100,351.4800109863280,295880000
1990-08-06,334.42999267578100,344.8599853515630,333.2699890136720,344.8599853515630,240400000
1990-08-07,334.8299865722660,338.6300048828130,332.2200012207030,334.42999267578100,231580000
1990-08-08,338.3500061035160,339.2099914550780,334.8299865722660,334.8299865722660,190400000
1990-08-09,339.94000244140600,340.55999755859400,337.55999755859400,338.3500061035160,155810000
1990-08-10,335.5199890136720,339.8999938964840,334.2200012207030,339.8999938964840,145340000
1990-08-13,338.8399963378910,338.8800048828130,332.0199890136720,335.3900146484380,122820000
1990-08-14,339.3900146484380,340.9599914550780,337.19000244140600,338.8399963378910,130320000
1990-08-15,340.05999755859400,341.9200134277340,339.3800048828130,339.3900146484380,136710000
1990-08-16,332.3900146484380,340.05999755859400,332.3900146484380,340.05999755859400,138850000
1990-08-17,327.8299865722660,332.3599853515630,324.6300048828130,332.3599853515630,212560000
1990-08-20,328.510009765625,329.8999938964840,327.07000732421900,327.8299865722660,129630000
1990-08-21,321.8599853515630,328.510009765625,318.7799987792970,328.510009765625,194630000
1990-08-22,316.54998779296900,324.1499938964840,316.54998779296900,321.8599853515630,175550000
1990-08-23,307.05999755859400,316.54998779296900,306.55999755859400,316.54998779296900,250440000
1990-08-24,311.510009765625,311.6499938964840,306.17999267578100,307.05999755859400,199040000
1990-08-27,321.44000244140600,323.1099853515630,311.54998779296900,311.54998779296900,160150000
1990-08-28,321.3399963378910,322.20001220703100,320.25,321.44000244140600,127660000
1990-08-29,324.19000244140600,325.8299865722660,320.8699951171880,321.3399963378910,134240000
1990-08-30,318.7099914550780,324.57000732421900,317.82000732421900,324.19000244140600,120890000
1990-08-31,322.55999755859400,322.57000732421900,316.5899963378910,318.7099914550780,96480000
1990-09-04,323.0899963378910,323.0899963378910,319.1099853515630,322.55999755859400,92940000
1990-09-05,324.3900146484380,324.5199890136720,320.989990234375,323.0899963378910,120610000
1990-09-06,320.4599914550780,324.3900146484380,319.3699951171880,324.3900146484380,125620000
1990-09-07,323.3999938964840,324.17999267578100,319.7099914550780,320.4599914550780,123800000
1990-09-10,321.6300048828130,326.5299987792970,320.30999755859400,323.4200134277340,119730000
1990-09-11,321.0400085449220,322.17999267578100,319.6000061035160,321.6300048828130,113220000
1990-09-12,322.5400085449220,322.54998779296900,319.6000061035160,321.0400085449220,129890000
1990-09-13,318.6499938964840,322.510009765625,318.0199890136720,322.510009765625,123390000
1990-09-14,316.8299865722660,318.6499938964840,314.760009765625,318.6499938964840,133390000
1990-09-17,317.7699890136720,318.04998779296900,315.2099914550780,316.8299865722660,110600000
1990-09-18,318.6000061035160,318.8500061035160,314.2699890136720,317.7699890136720,141130000
1990-09-19,316.6000061035160,319.3500061035160,316.25,318.6000061035160,147530000
1990-09-20,311.4800109863280,316.6000061035160,310.54998779296900,316.6000061035160,145100000
1990-09-21,311.32000732421900,312.1700134277340,307.9800109863280,311.5299987792970,201050000
1990-09-24,304.5899963378910,311.29998779296900,303.5799865722660,311.29998779296900,164070000
1990-09-25,308.260009765625,308.2699890136720,304.2300109863280,305.4599914550780,155940000
1990-09-26,305.05999755859400,308.2799987792970,303.04998779296900,308.260009765625,155570000
1990-09-27,300.9700012207030,307.4700012207030,299.1000061035160,305.05999755859400,182690000
1990-09-28,306.04998779296900,306.04998779296900,295.9800109863280,300.9700012207030,201010000
1990-10-01,314.94000244140600,314.94000244140600,306.1000061035160,306.1000061035160,202210000
1990-10-02,315.2099914550780,319.69000244140600,314.94000244140600,314.94000244140600,188360000
1990-10-03,311.3999938964840,316.260009765625,310.70001220703100,315.2099914550780,135490000
1990-10-04,312.69000244140600,313.3999938964840,308.5899963378910,311.3999938964840,145410000
1990-10-05,311.5,314.7900085449220,305.760009765625,312.69000244140600,153380000
1990-10-08,313.4800109863280,315.0299987792970,311.5,311.5,99470000
1990-10-09,305.1000061035160,313.4599914550780,305.0899963378910,313.4599914550780,145610000
1990-10-10,300.3900146484380,306.42999267578100,299.2099914550780,305.0899963378910,169190000
1990-10-11,295.4599914550780,301.45001220703100,294.510009765625,300.3900146484380,180060000
1990-10-12,300.0299987792970,301.67999267578100,295.2200012207030,295.45001220703100,187940000
1990-10-15,303.2300109863280,304.7900085449220,296.4100036621090,300.0299987792970,164980000
1990-10-16,298.9200134277340,304.3399963378910,298.1199951171880,303.2300109863280,149570000
1990-10-17,298.760009765625,301.5,297.7900085449220,298.9200134277340,161260000
1990-10-18,305.739990234375,305.739990234375,298.75,298.75,204110000
1990-10-19,312.4800109863280,312.4800109863280,305.739990234375,305.739990234375,221480000
1990-10-22,314.760009765625,315.8299865722660,310.4700012207030,312.4800109863280,152650000
1990-10-23,312.3599853515630,315.05999755859400,312.05999755859400,314.760009765625,146300000
1990-10-24,312.6000061035160,313.510009765625,310.739990234375,312.3599853515630,149290000
1990-10-25,310.1700134277340,313.7099914550780,309.70001220703100,312.6000061035160,141460000
1990-10-26,304.7099914550780,310.1700134277340,304.7099914550780,310.1700134277340,130190000
1990-10-29,301.8800048828130,307.4100036621090,300.69000244140600,304.739990234375,133980000
1990-10-30,304.05999755859400,304.3599853515630,299.44000244140600,301.8800048828130,153450000
1990-10-31,304.0,305.70001220703100,302.3299865722660,304.05999755859400,156060000
1990-11-01,307.0199890136720,307.2699890136720,301.6099853515630,303.989990234375,159270000
1990-11-02,311.8500061035160,311.94000244140600,306.8800048828130,307.0199890136720,168700000
1990-11-05,314.5899963378910,314.6099853515630,311.4100036621090,311.8500061035160,147510000
1990-11-06,311.6199951171880,314.760009765625,311.42999267578100,314.5899963378910,142660000
1990-11-07,306.010009765625,311.6199951171880,305.7900085449220,311.6199951171880,149130000
1990-11-08,307.6099853515630,309.7699890136720,305.0299987792970,306.010009765625,155570000
1990-11-09,313.739990234375,313.7799987792970,307.6099853515630,307.6099853515630,145160000
1990-11-12,319.4800109863280,319.7699890136720,313.7300109863280,313.739990234375,161390000
1990-11-13,317.6700134277340,319.4800109863280,317.260009765625,319.4800109863280,160240000
1990-11-14,320.3999938964840,321.70001220703100,317.2300109863280,317.6600036621090,179310000
1990-11-15,317.0199890136720,320.3999938964840,316.1300048828130,320.3999938964840,151370000
1990-11-16,317.1199951171880,318.79998779296900,314.989990234375,317.0199890136720,165440000
1990-11-19,319.3399963378910,319.3900146484380,317.1499938964840,317.1499938964840,140950000
1990-11-20,315.30999755859400,319.3399963378910,315.30999755859400,319.3399963378910,161170000
1990-11-21,316.0299987792970,316.1499938964840,312.4200134277340,315.30999755859400,140660000
1990-11-23,315.1000061035160,317.29998779296900,315.05999755859400,316.0299987792970,63350000
1990-11-26,316.510009765625,316.510009765625,311.4800109863280,315.0799865722660,131540000
1990-11-27,318.1000061035160,318.69000244140600,315.79998779296900,316.510009765625,147590000
1990-11-28,317.95001220703100,319.9599914550780,317.6199951171880,318.1099853515630,145490000
1990-11-29,316.4200134277340,317.95001220703100,315.0299987792970,317.95001220703100,140920000
1990-11-30,322.2200012207030,323.0199890136720,315.4200134277340,316.4200134277340,192350000
1990-12-03,324.1000061035160,324.8999938964840,322.2300109863280,322.2300109863280,177000000
1990-12-04,326.3500061035160,326.7699890136720,321.9700012207030,324.1099853515630,185820000
1990-12-05,329.9200134277340,329.9200134277340,325.6600036621090,326.3599853515630,205820000
1990-12-06,329.07000732421900,333.9800109863280,328.3699951171880,329.94000244140600,256380000
1990-12-07,327.75,329.3900146484380,326.3900146484380,329.0899963378910,164950000
1990-12-10,328.8900146484380,328.9700012207030,326.1499938964840,327.75,138650000
1990-12-11,326.44000244140600,328.8800048828130,325.6499938964840,328.8800048828130,145330000
1990-12-12,330.19000244140600,330.3599853515630,326.44000244140600,326.44000244140600,182270000
1990-12-13,329.3399963378910,330.5799865722660,328.7699890136720,330.1400146484380,162110000
1990-12-14,326.82000732421900,329.3399963378910,325.1600036621090,329.3399963378910,151010000
1990-12-17,326.0199890136720,326.82000732421900,324.4599914550780,326.82000732421900,118560000
1990-12-18,330.04998779296900,330.42999267578100,325.75,326.0199890136720,176460000
1990-12-19,330.20001220703100,330.79998779296900,329.3900146484380,330.0400085449220,180380000
1990-12-20,330.1199951171880,330.739990234375,326.94000244140600,330.20001220703100,174700000
1990-12-21,331.75,332.4700012207030,330.1199951171880,330.1199951171880,233400000
1990-12-24,329.8999938964840,331.739990234375,329.1600036621090,331.739990234375,57200000
1990-12-26,330.8500061035160,331.69000244140600,329.8900146484380,329.8900146484380,78730000
1990-12-27,328.2900085449220,331.0400085449220,328.2300109863280,330.8500061035160,102900000
1990-12-28,328.7200012207030,328.7200012207030,327.239990234375,328.2900085449220,111030000
1990-12-31,330.2200012207030,330.2300109863280,327.5,328.7099914550780,114130000
1991-01-02,326.45001220703100,330.75,326.45001220703100,330.20001220703100,126280000
1991-01-03,321.9100036621090,326.5299987792970,321.8999938964840,326.4599914550780,141450000
1991-01-04,321.0,322.3500061035160,318.8699951171880,321.9100036621090,140820000
1991-01-07,315.44000244140600,320.9700012207030,315.44000244140600,320.9700012207030,130610000
1991-01-08,314.8999938964840,316.9700012207030,313.7900085449220,315.44000244140600,143390000
1991-01-09,311.489990234375,320.7300109863280,310.92999267578100,314.8999938964840,191100000
1991-01-10,314.5299987792970,314.7699890136720,311.510009765625,311.510009765625,124510000
1991-01-11,315.2300109863280,315.239990234375,313.5899963378910,314.5299987792970,123050000
1991-01-14,312.489990234375,315.2300109863280,309.3500061035160,315.2300109863280,120830000
1991-01-15,313.7300109863280,313.7300109863280,311.8399963378910,312.489990234375,110000000
1991-01-16,316.1700134277340,316.94000244140600,312.94000244140600,313.7300109863280,134560000
1991-01-17,327.9700012207030,327.9700012207030,316.25,316.25,319080000
1991-01-18,332.2300109863280,332.2300109863280,327.0799865722660,327.92999267578100,226770000
1991-01-21,331.05999755859400,332.2300109863280,328.8699951171880,332.2300109863280,136290000
1991-01-22,328.30999755859400,331.260009765625,327.8299865722660,331.05999755859400,177060000
1991-01-23,330.2099914550780,331.0400085449220,327.92999267578100,328.29998779296900,168620000
1991-01-24,334.7799987792970,335.8299865722660,330.19000244140600,330.2099914550780,223150000
1991-01-25,336.07000732421900,336.9200134277340,334.20001220703100,334.7799987792970,194350000
1991-01-28,336.0299987792970,337.4100036621090,335.80999755859400,336.05999755859400,141270000
1991-01-29,335.8399963378910,336.0299987792970,334.260009765625,336.0299987792970,155740000
1991-01-30,340.9100036621090,340.9100036621090,335.7099914550780,335.79998779296900,226790000
1991-01-31,343.92999267578100,343.92999267578100,340.4700012207030,340.9200134277340,204520000
1991-02-01,343.04998779296900,344.8999938964840,340.3699951171880,343.9100036621090,246670000
1991-02-04,348.3399963378910,348.7099914550780,342.9599914550780,343.04998779296900,250750000
1991-02-05,351.260009765625,351.8399963378910,347.2099914550780,348.3399963378910,290570000
1991-02-06,358.07000732421900,358.07000732421900,349.5799865722660,351.260009765625,276940000
1991-02-07,356.5199890136720,363.42999267578100,355.5299987792970,358.07000732421900,292190000
1991-02-08,359.3500061035160,359.3500061035160,356.0199890136720,356.5199890136720,187830000
1991-02-11,368.5799865722660,368.5799865722660,359.32000732421900,359.3599853515630,265350000
1991-02-12,365.5,370.5400085449220,365.5,368.5799865722660,256160000
1991-02-13,369.0199890136720,369.489990234375,364.6400146484380,365.5,209960000
1991-02-14,364.2200012207030,370.260009765625,362.7699890136720,369.0199890136720,230750000
1991-02-15,369.05999755859400,369.489990234375,364.2300109863280,364.2300109863280,228480000
1991-02-19,369.3900146484380,370.1099853515630,367.04998779296900,369.05999755859400,189900000
1991-02-20,365.1400146484380,369.3699951171880,364.3800048828130,369.3699951171880,185680000
1991-02-21,364.9700012207030,366.7900085449220,364.5,365.1400146484380,180770000
1991-02-22,365.6499938964840,370.9599914550780,364.2300109863280,364.9700012207030,218760000
1991-02-25,367.260009765625,370.19000244140600,365.1600036621090,365.6499938964840,193820000
1991-02-26,362.80999755859400,367.260009765625,362.19000244140600,367.260009765625,164170000
1991-02-27,367.739990234375,368.3800048828130,362.80999755859400,362.80999755859400,211410000
1991-02-28,367.07000732421900,369.9100036621090,365.95001220703100,367.7300109863280,223010000
1991-03-01,370.4700012207030,370.4700012207030,363.7300109863280,367.07000732421900,221510000
1991-03-04,369.3299865722660,371.989990234375,369.07000732421900,370.4700012207030,199830000
1991-03-05,376.7200012207030,377.8900146484380,369.3299865722660,369.3299865722660,253700000
1991-03-06,376.1700134277340,379.6600036621090,375.0199890136720,376.7200012207030,262290000
1991-03-07,375.9100036621090,377.489990234375,375.5799865722660,376.1600036621090,197060000
1991-03-08,374.95001220703100,378.69000244140600,374.42999267578100,375.9100036621090,206850000
1991-03-11,372.9599914550780,375.1000061035160,372.5199890136720,374.94000244140600,161600000
1991-03-12,370.0299987792970,374.3500061035160,369.54998779296900,372.9599914550780,176440000
1991-03-13,374.57000732421900,374.6499938964840,370.0299987792970,370.0299987792970,176000000
1991-03-14,373.5,378.2799987792970,371.760009765625,374.5899963378910,232070000
1991-03-15,373.5899963378910,374.5799865722660,370.2099914550780,373.5,237650000
1991-03-18,372.1099853515630,374.0899963378910,369.4599914550780,373.5899963378910,163100000
1991-03-19,366.5899963378910,372.1099853515630,366.5400085449220,372.1099853515630,177070000
1991-03-20,367.9200134277340,368.8500061035160,365.79998779296900,366.5899963378910,196810000
1991-03-21,366.5799865722660,371.010009765625,366.510009765625,367.94000244140600,199830000
1991-03-22,367.4800109863280,368.2200012207030,365.5799865722660,366.5799865722660,160890000
1991-03-25,369.8299865722660,371.30999755859400,367.4599914550780,367.4800109863280,153920000
1991-03-26,376.29998779296900,376.29998779296900,369.3699951171880,369.8299865722660,198720000
1991-03-27,375.3500061035160,378.4800109863280,374.7300109863280,376.2799987792970,201830000
1991-03-28,375.2200012207030,376.6000061035160,374.3999938964840,375.3500061035160,150750000
1991-04-01,371.29998779296900,375.2200012207030,370.2699890136720,375.2200012207030,144010000
1991-04-02,379.5,379.5,371.29998779296900,371.29998779296900,189530000
1991-04-03,378.94000244140600,381.55999755859400,378.489990234375,379.5,213720000
1991-04-04,379.7699890136720,381.8800048828130,377.04998779296900,378.94000244140600,198120000
1991-04-05,375.3599853515630,381.1199951171880,374.1499938964840,379.7799987792970,187410000
1991-04-08,378.6600036621090,378.760009765625,374.69000244140600,375.3500061035160,138580000
1991-04-09,373.55999755859400,379.0199890136720,373.1099853515630,378.6499938964840,169940000
1991-04-10,373.1499938964840,374.8299865722660,371.2099914550780,373.57000732421900,167940000
1991-04-11,377.6300048828130,379.5299987792970,373.1499938964840,373.1499938964840,196570000
1991-04-12,380.3999938964840,381.07000732421900,376.8900146484380,377.6499938964840,198610000
1991-04-15,381.19000244140600,382.32000732421900,378.7799987792970,380.3999938964840,161800000
1991-04-16,387.6199951171880,387.6199951171880,379.6400146484380,381.19000244140600,214480000
1991-04-17,390.45001220703100,391.260009765625,387.29998779296900,387.6199951171880,246930000
1991-04-18,388.4599914550780,390.9700012207030,388.1300048828130,390.45001220703100,217410000
1991-04-19,384.20001220703100,388.4599914550780,383.8999938964840,388.4599914550780,195520000
1991-04-22,380.95001220703100,384.19000244140600,380.1600036621090,384.19000244140600,164410000
1991-04-23,381.760009765625,383.54998779296900,379.6700134277340,380.95001220703100,167840000
1991-04-24,382.760009765625,383.0199890136720,379.989990234375,381.760009765625,166800000
