Date,Close,High,Low,Open,Volume
1997-01-22,678.9400024414060,686.8900146484380,671.9099731445310,686.7100219726560,36700
1997-01-23,676.9099731445310,685.1400146484380,672.72998046875,679.3400268554690,31000
1997-01-24,679.5599975585940,679.5599975585940,658.1799926757810,669.030029296875,35500
1997-01-27,664.7000122070310,685.4600219726560,664.6799926757810,684.3099975585940,28300
1997-01-28,662.8499755859380,677.6300048828130,653.4199829101560,661.6599731445310,30400
1997-01-29,663.5599975585940,672.9000244140630,654.9500122070310,663.3300170898440,30200
1997-01-30,676.52001953125,679.0399780273440,662.27001953125,663.6500244140630,28800
1997-01-31,685.8400268554690,687.989990234375,678.1699829101560,678.1900024414060,32000
1997-02-03,687.25,696.2100219726560,681.010009765625,682.260009765625,27300
1997-02-04,695.9500122070310,696.239990234375,687.8400268554690,687.8400268554690,33100
1997-02-05,698.5999755859380,708.2000122070310,697.9500122070310,698.1799926757810,38600
1997-02-06,700.219970703125,704.4400024414060,693.8200073242190,698.5399780273440,34100
1997-02-10,709.7899780273440,709.7999877929690,701.4299926757810,701.4299926757810,29300
1997-02-11,713.4299926757810,713.8800048828130,707.8599853515630,711.1099853515630,41400
1997-02-12,712.5,715.8699951171880,708.719970703125,714.8200073242190,35300
1997-02-13,716.7100219726560,726.1300048828130,713.6400146484380,713.6400146484380,49800
1997-02-14,721.0,723.02001953125,715.0,717.2899780273440,39100
1997-02-17,712.9299926757810,721.5,712.9299926757810,720.4199829101560,31500
1997-02-18,706.9400024414060,715.1799926757810,703.989990234375,712.6199951171880,30400
1997-02-19,713.6699829101560,713.6699829101560,706.5800170898440,708.6400146484380,31100
1997-02-20,711.1300048828130,716.1799926757810,707.8300170898440,713.5,35000
1997-02-21,686.719970703125,711.75,686.7100219726560,710.8699951171880,30800
1997-02-24,676.5900268554690,686.9400024414060,676.1099853515630,681.47998046875,24100
1997-02-25,682.8099975585940,682.8099975585940,670.4099731445310,676.72998046875,25300
1997-02-26,679.7100219726560,691.27001953125,679.6599731445310,683.5900268554690,29900
1997-02-27,669.4099731445310,679.7999877929690,668.7100219726560,678.1099853515630,30300
1997-02-28,676.530029296875,679.0700073242190,664.75,669.010009765625,37800
1997-03-03,679.6400146484380,684.4400024414060,677.1799926757810,677.1799926757810,27000
1997-03-04,679.969970703125,683.3200073242190,675.8200073242190,679.510009765625,28100
1997-03-05,674.9000244140630,684.5499877929690,673.6300048828130,680.47998046875,38800
1997-03-06,678.1099853515630,685.9500122070310,675.25,675.25,41300
1997-03-07,681.219970703125,685.260009765625,679.8300170898440,679.8300170898440,37400
1997-03-10,667.3499755859380,674.2899780273440,667.2899780273440,673.9099731445310,29400
1997-03-11,655.9500122070310,665.8300170898440,654.9199829101560,665.8300170898440,29800
1997-03-12,663.9000244140630,663.9000244140630,655.0700073242190,655.760009765625,30000
1997-03-13,657.9000244140630,666.260009765625,656.8599853515630,663.9099731445310,32100
1997-03-14,642.0800170898440,657.97998046875,641.8300170898440,657.72998046875,27600
1997-03-17,658.9000244140630,658.9400024414060,641.0399780273440,642.1699829101560,28400
1997-03-18,657.969970703125,663.7000122070310,653.25,659.72998046875,30500
1997-03-19,646.2899780273440,656.9000244140630,643.0399780273440,656.9000244140630,33000
1997-03-20,642.8599853515630,646.72998046875,630.3699951171880,642.72998046875,34100
1997-03-21,627.6300048828130,640.52001953125,626.3900146484380,640.52001953125,34200
1997-03-24,617.260009765625,622.3900146484380,607.8699951171880,622.1400146484380,36200
1997-03-25,638.9000244140630,638.9000244140630,614.989990234375,616.1099853515630,43000
1997-03-26,656.6199951171880,656.780029296875,637.3599853515630,640.4500122070310,44000
1997-03-27,651.6500244140630,665.5700073242190,651.5900268554690,657.0999755859380,45600
1997-03-28,652.8699951171880,661.5499877929690,650.719970703125,652.8800048828130,40700
1997-03-31,677.3400268554690,678.760009765625,670.75,670.75,44000
1997-04-01,672.989990234375,688.1199951171880,672.0700073242190,678.969970703125,38600
1997-04-02,678.8599853515630,683.3200073242190,668.719970703125,672.8200073242190,36300
1997-04-03,678.739990234375,689.1199951171880,676.4400024414060,680.1400146484380,41700
1997-04-04,687.4199829101560,688.0599975585940,679.1400146484380,679.8800048828130,40600
1997-04-07,694.9000244140630,699.02001953125,688.8800048828130,688.8800048828130,40700
1997-04-08,694.969970703125,699.0700073242190,687.8699951171880,695.3499755859380,40100
1997-04-09,698.6599731445310,699.7000122070310,694.5499877929690,695.8599853515630,43800
1997-04-10,688.0399780273440,700.0599975585940,688.0399780273440,698.8800048828130,46100
1997-04-11,693.9400024414060,693.9400024414060,682.469970703125,688.3900146484380,44200
1997-04-14,704.2000122070310,705.8200073242190,698.4400024414060,698.4400024414060,43300
1997-04-15,701.3900146484380,710.6699829101560,701.3900146484380,706.0499877929690,46700
1997-04-16,702.4199829101560,703.0399780273440,697.75,701.4299926757810,39100
1997-04-17,694.760009765625,703.4400024414060,690.6599731445310,702.97998046875,42900
1997-04-18,695.6699829101560,698.52001953125,692.5700073242190,695.2100219726560,38700
1997-04-21,697.3400268554690,706.9500122070310,697.2999877929690,702.1599731445310,40300
1997-04-22,687.9600219726560,696.3699951171880,685.9600219726560,696.280029296875,31400
1997-04-23,693.0499877929690,695.239990234375,688.0,688.1699829101560,35100
1997-04-24,690.7999877929690,697.4299926757810,689.2899780273440,694.0399780273440,44000
1997-04-25,692.47998046875,693.969970703125,687.4099731445310,691.5700073242190,41600
1997-04-28,704.1599731445310,707.4199829101560,703.1300048828130,703.1300048828130,41700
1997-04-29,704.0499877929690,705.6799926757810,701.0900268554690,705.1300048828130,38100
1997-04-30,703.22998046875,706.5399780273440,701.8900146484380,705.0,43700
1997-05-02,706.0999755859380,709.5999755859380,699.1799926757810,704.77001953125,65400
1997-05-06,701.5700073242190,706.9199829101560,700.3200073242190,706.530029296875,44500
1997-05-07,689.0999755859380,700.8699951171880,689.0900268554690,700.8699951171880,42000
1997-05-08,684.6900024414060,690.4400024414060,682.72998046875,688.8900146484380,39800
1997-05-09,687.6199951171880,693.2000122070310,685.9099731445310,685.9099731445310,44700
1997-05-12,672.0999755859380,683.3200073242190,667.6599731445310,678.5,36800
1997-05-13,683.8599853515630,684.6099853515630,669.010009765625,673.0800170898440,36000
1997-05-15,699.9500122070310,705.0999755859380,684.739990234375,684.739990234375,51200
1997-05-16,699.530029296875,709.5700073242190,695.9299926757810,702.510009765625,50100
1997-05-19,721.2000122070310,721.22998046875,710.4099731445310,710.4099731445310,56900
1997-05-20,734.6699829101560,734.760009765625,722.3499755859380,723.1599731445310,62800
1997-05-21,737.7100219726560,739.72998046875,729.3200073242190,735.2999877929690,64200
1997-05-22,724.3800048828130,738.1799926757810,723.5399780273440,737.1799926757810,60000
1997-05-23,730.530029296875,730.5399780273440,715.530029296875,723.6699829101560,53900
1997-05-26,718.989990234375,725.510009765625,717.3499755859380,724.7100219726560,39300
1997-05-27,723.3499755859380,724.3900146484380,716.510009765625,719.8200073242190,39800
1997-05-28,738.1199951171880,738.1199951171880,724.969970703125,724.969970703125,56100
1997-05-29,742.5,749.3699951171880,741.8499755859380,745.260009765625,65100
1997-05-30,746.3599853515630,752.2899780273440,741.0,742.3800048828130,55200
1997-06-02,758.3900146484380,770.969970703125,756.8800048828130,758.9199829101560,84900
1997-06-03,766.0599975585940,766.489990234375,753.3599853515630,758.8900146484380,60600
1997-06-04,763.25,774.47998046875,755.010009765625,766.5399780273440,87900
1997-06-05,765.6699829101560,766.77001953125,761.6699829101560,762.9199829101560,51300
1997-06-09,775.010009765625,775.02001953125,762.4199829101560,764.9099731445310,57000
1997-06-10,769.8300170898440,781.510009765625,769.1099853515630,777.8800048828130,67100
1997-06-11,765.7899780273440,770.5800170898440,764.9400024414060,769.7000122070310,46200
1997-06-12,774.6599731445310,777.8800048828130,767.9400024414060,767.9400024414060,59700
1997-06-13,789.1500244140630,789.4000244140630,775.6699829101560,775.6699829101560,83700
1997-06-16,789.0499877929690,796.8099975585940,786.1599731445310,793.5700073242190,58700
1997-06-17,792.2899780273440,798.760009765625,783.3200073242190,790.989990234375,60000
1997-06-18,773.2100219726560,799.5399780273440,768.0399780273440,793.02001953125,54300
1997-06-19,770.9500122070310,779.1699829101560,763.1799926757810,769.6900024414060,48700
1997-06-20,770.219970703125,775.6099853515630,766.25,772.5999755859380,42200
1997-06-23,753.0499877929690,762.4400024414060,751.8499755859380,759.3300170898440,31700
1997-06-24,753.7000122070310,753.969970703125,747.2899780273440,751.6300048828130,34500
1997-06-25,744.989990234375,753.8499755859380,742.52001953125,753.719970703125,37300
1997-06-26,744.3400268554690,751.989990234375,741.719970703125,746.0700073242190,44400
1997-06-27,738.4299926757810,751.3800048828130,737.97998046875,743.3900146484380,42400
1997-06-30,745.4000244140630,753.5599975585940,744.2100219726560,746.2999877929690,29300
1997-07-01,758.030029296875,760.52001953125,744.6699829101560,744.97998046875,37000
1997-07-02,777.2899780273440,777.2899780273440,763.3900146484380,763.3900146484380,52200
1997-07-03,775.260009765625,782.1699829101560,773.27001953125,778.8200073242190,51200
1997-07-04,781.7000122070310,783.239990234375,773.9000244140630,776.02001953125,47900
1997-07-07,773.510009765625,777.75,772.1400146484380,777.7000122070310,38400
1997-07-08,767.739990234375,774.0,761.5700073242190,773.0,39600
1997-07-09,771.989990234375,772.239990234375,763.969970703125,768.260009765625,39400
1997-07-10,767.77001953125,773.1699829101560,765.5,771.989990234375,38300
1997-07-11,768.2999877929690,771.0800170898440,762.7100219726560,766.9099731445310,39400
1997-07-14,764.4500122070310,770.72998046875,763.6099853515630,767.1699829101560,40000
1997-07-15,755.0499877929690,764.2000122070310,748.469970703125,762.9299926757810,42000
1997-07-16,739.719970703125,750.3499755859380,737.5900268554690,750.3499755859380,44000
1997-07-18,747.3699951171880,748.0599975585940,736.7100219726560,737.22998046875,41000
1997-07-21,740.9299926757810,747.52001953125,736.9199829101560,741.02001953125,27900
1997-07-22,725.97998046875,741.1500244140630,723.4600219726560,740.8900146484380,34700
1997-07-23,730.5800170898440,730.780029296875,721.6699829101560,723.5599975585940,31800
1997-07-24,739.0399780273440,739.0399780273440,724.9199829101560,729.4199829101560,40300
1997-07-25,733.6400146484380,746.8699951171880,733.5900268554690,739.8200073242190,43300
1997-07-28,733.9199829101560,738.1300048828130,730.9099731445310,732.5599975585940,28300
1997-07-29,732.6799926757810,734.6300048828130,731.4099731445310,733.6799926757810,29200
1997-07-30,726.8900146484380,736.280029296875,726.0599975585940,733.6300048828130,25500
1997-07-31,726.1199951171880,726.1199951171880,721.4000244140630,724.780029296875,25800
1997-08-01,731.4500122070310,735.1699829101560,726.7899780273440,726.8400268554690,29000
1997-08-04,734.1900024414060,734.6900024414060,729.239990234375,729.6599731445310,25800
1997-08-05,740.8599853515630,740.9099731445310,733.6599731445310,734.3699951171880,33700
1997-08-06,745.6500244140630,745.6500244140630,739.6799926757810,740.0399780273440,34100
1997-08-07,745.3499755859380,748.969970703125,743.4000244140630,746.3800048828130,34200
1997-08-08,752.010009765625,752.010009765625,745.9099731445310,745.969970703125,34000
1997-08-11,765.0700073242190,766.47998046875,762.3599853515630,762.77001953125,35600
1997-08-12,762.02001953125,766.7000122070310,761.7999877929690,766.260009765625,35300
1997-08-13,762.72998046875,766.52001953125,760.9400024414060,762.989990234375,33400
1997-08-14,755.780029296875,762.780029296875,753.6599731445310,762.780029296875,35900
1997-08-18,747.2899780273440,749.4400024414060,745.3699951171880,747.8400268554690,29000
1997-08-19,741.2899780273440,747.4500122070310,737.5399780273440,746.4600219726560,31600
1997-08-20,746.22998046875,749.3099975585940,735.3699951171880,741.1599731445310,34900
1997-08-21,739.469970703125,746.6900024414060,739.4199829101560,745.75,33900
1997-08-22,736.6199951171880,742.280029296875,729.719970703125,738.9199829101560,36200
1997-08-25,741.760009765625,746.989990234375,739.989990234375,744.0399780273440,34900
1997-08-26,734.030029296875,740.77001953125,731.5499877929690,740.77001953125,31400
1997-08-27,730.280029296875,735.72998046875,730.239990234375,732.5499877929690,32700
1997-08-28,716.8599853515630,731.3599853515630,716.5999755859380,729.8599853515630,38300
1997-08-29,704.27001953125,718.6099853515630,704.27001953125,714.969970703125,38800
1997-09-01,682.2000122070310,697.3800048828130,682.0999755859380,691.7999877929690,32300
1997-09-02,688.780029296875,688.780029296875,671.0900268554690,679.0900268554690,33200
1997-09-03,688.6300048828130,697.4400024414060,687.3300170898440,690.72998046875,36200
1997-09-04,687.989990234375,690.1900024414060,682.219970703125,687.3699951171880,28800
1997-09-05,700.9199829101560,701.3599853515630,686.989990234375,688.0399780273440,32900
1997-09-08,697.97998046875,703.6500244140630,696.0499877929690,703.4600219726560,33600
1997-09-09,688.969970703125,694.8300170898440,687.75,694.8300170898440,31100
1997-09-10,691.6199951171880,691.6199951171880,685.6500244140630,687.52001953125,27500
1997-09-11,695.3699951171880,695.3699951171880,687.6900024414060,690.5,27100
1997-09-12,699.3300170898440,699.75,693.6099853515630,694.469970703125,30500
1997-09-18,701.3900146484380,705.2000122070310,700.8099975585940,700.8099975585940,26400
1997-09-19,689.1599731445310,700.5700073242190,689.1599731445310,700.5700073242190,29200
1997-09-22,668.4500122070310,682.22998046875,666.9500122070310,678.77001953125,29300
1997-09-23,654.3699951171880,666.5599975585940,654.3699951171880,666.5599975585940,26600
1997-09-24,655.75,658.5800170898440,645.469970703125,653.2999877929690,32200
1997-09-25,647.0,658.780029296875,643.3099975585940,655.219970703125,32900
1997-09-26,638.260009765625,645.9600219726560,637.2899780273440,644.3800048828130,28800
1997-09-29,625.0700073242190,633.02001953125,622.030029296875,625.4400024414060,26700
1997-09-30,647.1099853515630,647.1099853515630,623.3099975585940,623.9299926757810,32700
1997-10-01,644.9199829101560,654.0499877929690,644.9199829101560,646.8599853515630,33700
1997-10-02,636.6500244140630,647.7000122070310,633.7000122070310,644.4400024414060,27900
1997-10-06,644.2100219726560,655.0399780273440,644.1300048828130,644.6799926757810,31200
1997-10-07,630.030029296875,642.25,629.4600219726560,642.25,26900
1997-10-08,610.4400024414060,627.7999877929690,610.1900024414060,627.6799926757810,29000
1997-10-09,609.3599853515630,616.5399780273440,601.1300048828130,607.489990234375,28600
1997-10-10,609.8400268554690,616.97998046875,607.3900146484380,612.8200073242190,24000
1997-10-13,613.0,619.3400268554690,611.8300170898440,618.219970703125,20800
1997-10-14,620.6799926757810,627.3300170898440,617.22998046875,619.6699829101560,23900
1997-10-15,604.739990234375,621.510009765625,602.8200073242190,621.5,26000
1997-10-16,579.25,598.1300048828130,573.4299926757810,598.1300048828130,32400
1997-10-17,585.489990234375,592.8400268554690,564.469970703125,577.8699951171880,41300
1997-10-20,565.6400146484380,585.4000244140630,561.0,584.5900268554690,33000
1997-10-21,566.8499755859380,582.8499755859380,554.5800170898440,559.77001953125,46300
1997-10-22,601.3200073242190,601.9299926757810,569.469970703125,569.469970703125,45600
1997-10-23,604.0599975585940,614.6199951171880,593.9600219726560,602.989990234375,62300
1997-10-24,570.9099731445310,596.3300170898440,569.7999877929690,596.3300170898440,50000
1997-10-27,530.469970703125,557.5700073242190,529.1199951171880,549.3099975585940,36800
1997-10-28,495.2799987792970,522.3900146484380,492.29998779296900,522.3900146484380,45600
1997-10-29,506.6400146484380,519.0700073242190,486.6400146484380,500.04998779296900,59500
1997-10-30,485.0799865722660,502.19000244140600,480.5400085449220,499.6499938964840,63600
1997-10-31,470.7900085449220,476.94000244140600,462.8299865722660,476.0799865722660,50700
1997-11-03,511.6600036621090,517.6799926757810,487.6700134277340,497.1099853515630,64800
1997-11-04,542.1300048828130,542.8599853515630,514.0800170898440,514.0800170898440,62900
1997-11-05,555.739990234375,565.1599731445310,546.2999877929690,547.3300170898440,86400
1997-11-06,553.8699951171880,558.25,544.530029296875,555.2100219726560,64500
1997-11-07,515.6300048828130,554.739990234375,514.9400024414060,554.3800048828130,77000
1997-11-10,525.3200073242190,526.5999755859380,501.45001220703100,501.45001220703100,62400
1997-11-11,522.1099853515630,537.9500122070310,509.42999267578100,521.6199951171880,57500
1997-11-12,517.489990234375,521.3300170898440,507.2200012207030,521.3300170898440,41700
1997-11-13,519.469970703125,529.780029296875,515.5700073242190,521.4600219726560,60400
1997-11-14,520.010009765625,522.760009765625,509.5299987792970,519.1400146484380,47000
1997-11-17,496.9800109863280,526.1199951171880,495.4100036621090,517.6500244140630,44700
1997-11-18,494.6600036621090,500.489990234375,476.29998779296900,489.69000244140600,48800
1997-11-19,502.5899963378910,502.5899963378910,482.95001220703100,494.739990234375,44200
1997-11-20,488.4100036621090,505.7099914550780,475.8599853515630,504.94000244140600,56900
1997-11-21,506.07000732421900,506.07000732421900,483.239990234375,493.42999267578100,69900
1997-11-24,450.6400146484380,477.0899963378910,450.010009765625,477.0899963378910,33200
1997-11-25,439.5899963378910,448.1099853515630,423.69000244140600,441.6600036621090,56800
1997-11-26,438.70001220703100,444.32000732421900,429.510009765625,436.45001220703100,63400
1997-11-27,433.1000061035160,445.55999755859400,432.8299865722660,439.04998779296900,57800
1997-11-28,411.9100036621090,430.25,407.2200012207030,430.25,48600
1997-12-01,393.1600036621090,412.1499938964840,393.1600036621090,405.5199890136720,46900
1997-12-02,376.8699951171880,389.1199951171880,367.3399963378910,389.1199951171880,40900
1997-12-03,379.30999755859400,379.45001220703100,356.82000732421900,369.010009765625,88200
1997-12-04,405.80999755859400,406.010009765625,383.05999755859400,383.05999755859400,111200
1997-12-05,434.1199951171880,436.5,417.42999267578100,417.42999267578100,92200
1997-12-08,414.8299865722660,438.54998779296900,414.6300048828130,432.7799987792970,98100
1997-12-09,388.0,410.1300048828130,387.92999267578100,410.1300048828130,81300
1997-12-10,399.8500061035160,405.4599914550780,380.4599914550780,396.3299865722660,87200
1997-12-11,377.3699951171880,398.05999755859400,376.19000244140600,398.05999755859400,78000
1997-12-12,350.67999267578100,362.6499938964840,350.67999267578100,362.6499938964840,43900
1997-12-15,385.79998779296900,385.95001220703100,367.0400085449220,367.0400085449220,79500
1997-12-16,404.260009765625,413.1199951171880,393.9200134277340,393.9200134277340,100700
1997-12-17,418.489990234375,422.5199890136720,398.9700012207030,404.4800109863280,111300
1997-12-19,397.0199890136720,420.1400146484380,396.5899963378910,416.1099853515630,99300
1997-12-22,396.05999755859400,409.0400085449220,395.44000244140600,402.1199951171880,75200
1997-12-23,366.3599853515630,391.2699890136720,366.32000732421900,391.2699890136720,85900
1997-12-24,351.45001220703100,361.32000732421900,343.32000732421900,361.32000732421900,85800
1997-12-26,375.1499938964840,376.8399963378910,359.6499938964840,359.6499938964840,68600
1998-01-05,396.489990234375,403.92999267578100,389.0799865722660,389.0799865722660,98400
1998-01-06,406.3399963378910,406.3900146484380,395.8900146484380,396.8399963378910,74800
1998-01-07,409.4200134277340,424.010009765625,407.2200012207030,407.69000244140600,97700
1998-01-08,423.9599914550780,424.80999755859400,403.0799865722660,409.8800048828130,90000
1998-01-09,414.0,420.9200134277340,408.30999755859400,420.7699890136720,85300
1998-01-12,456.20001220703100,461.55999755859400,444.07000732421900,447.07000732421900,113100
1998-01-13,463.739990234375,466.5899963378910,450.010009765625,456.0,111800
1998-01-14,475.1300048828130,482.8399963378910,463.80999755859400,466.0,128200
1998-01-15,505.9800109863280,506.5199890136720,479.54998779296900,479.54998779296900,129200
1998-01-16,488.1000061035160,532.4299926757810,485.8299865722660,512.27001953125,200100
1998-01-19,528.77001953125,528.7999877929690,502.30999755859400,502.30999755859400,151200
1998-01-20,533.5499877929690,543.4600219726560,520.489990234375,529.25,127800
1998-01-21,506.6600036621090,529.8200073242190,504.07000732421900,529.8200073242190,131200
1998-01-22,483.989990234375,510.8699951171880,483.989990234375,503.989990234375,110800
1998-01-23,486.8599853515630,492.6700134277340,474.4700012207030,483.4700012207030,87500
1998-01-26,518.6400146484380,522.5,512.1300048828130,512.6099853515630,80800
1998-01-30,558.3300170898440,558.3400268554690,528.47998046875,528.47998046875,61300
1998-02-02,543.6799926757810,556.5800170898440,534.3900146484380,556.5800170898440,98000
1998-02-03,550.2100219726560,564.1300048828130,539.6799926757810,547.7000122070310,104600
1998-02-04,547.280029296875,560.8599853515630,545.7899780273440,552.969970703125,100300
1998-02-05,528.0499877929690,549.1699829101560,524.3800048828130,546.739990234375,95200
1998-02-06,540.4500122070310,553.1099853515630,534.760009765625,539.3099975585940,104100
1998-02-09,554.239990234375,557.9600219726560,542.9199829101560,543.0800170898440,90800
1998-02-10,541.77001953125,558.6500244140630,538.3699951171880,554.8300170898440,86200
1998-02-11,520.1400146484380,539.219970703125,511.80999755859400,539.219970703125,83000
1998-02-12,512.489990234375,516.5,497.2699890136720,516.5,78100
1998-02-13,506.20001220703100,529.1400146484380,506.20001220703100,519.469970703125,91700
1998-02-16,476.9800109863280,486.989990234375,469.8599853515630,482.92999267578100,69400
1998-02-17,471.7300109863280,475.8800048828130,462.260009765625,475.8800048828130,58900
1998-02-18,487.7300109863280,492.7099914550780,472.6199951171880,475.1600036621090,68800
1998-02-19,513.4500122070310,516.6900024414060,488.55999755859400,488.55999755859400,78000
1998-02-20,522.1300048828130,536.6300048828130,518.7100219726560,518.7100219726560,83900
1998-02-23,543.0599975585940,553.530029296875,537.5499877929690,537.5499877929690,83500
1998-02-24,540.8900146484380,546.3300170898440,534.0700073242190,541.5800170898440,77000
1998-02-25,516.3800048828130,547.7899780273440,516.0999755859380,539.3800048828130,81900
1998-02-26,524.97998046875,531.4099731445310,507.5899963378910,516.719970703125,71700
1998-02-27,548.4199829101560,551.1900024414060,527.4000244140630,527.4000244140630,85900
1998-03-02,574.3499755859380,581.1199951171880,562.6400146484380,562.6599731445310,99900
1998-03-03,570.8900146484380,591.7000122070310,567.5499877929690,577.239990234375,108900
1998-03-04,572.760009765625,572.760009765625,553.25,570.3300170898440,86400
1998-03-05,535.6799926757810,570.1300048828130,535.6799926757810,570.1300048828130,94300
1998-03-06,522.5499877929690,535.6300048828130,517.0599975585940,530.760009765625,78400
1998-03-09,507.7099914550780,531.530029296875,507.7099914550780,526.4000244140630,57500
1998-03-10,525.5599975585940,525.5599975585940,501.8399963378910,507.82000732421900,58400
1998-03-11,531.0499877929690,540.9400024414060,518.3099975585940,522.0599975585940,70200
1998-03-12,535.8400268554690,544.5900268554690,534.5399780273440,534.9500122070310,70500
1998-03-13,536.1599731445310,540.0900268554690,521.7999877929690,537.8400268554690,86400
1998-03-16,528.8800048828130,539.5399780273440,528.8699951171880,535.5999755859380,73100
1998-03-17,515.510009765625,528.5399780273440,513.4400024414060,528.5399780273440,74500
1998-03-18,518.0800170898440,526.77001953125,510.8699951171880,516.0,67800
1998-03-19,521.72998046875,525.1199951171880,518.0,518.0,65300
1998-03-20,525.9500122070310,530.4000244140630,522.3800048828130,522.3800048828130,68500
1998-03-23,511.8999938964840,522.8400268554690,511.8900146484380,521.9099731445310,76200
1998-03-24,508.42999267578100,513.3699951171880,506.1000061035160,512.7999877929690,73500
1998-03-25,510.1400146484380,512.8499755859380,503.739990234375,509.25,73900
1998-03-26,501.1300048828130,508.8900146484380,498.42999267578100,508.8900146484380,71800
1998-03-27,503.0799865722660,503.0799865722660,493.95001220703100,501.20001220703100,62900
1998-03-30,482.3299865722660,493.04998779296900,479.5199890136720,493.04998779296900,59000
1998-03-31,481.0400085449220,490.30999755859400,481.0400085449220,482.9100036621090,59400
1998-04-01,468.2200012207030,482.8800048828130,468.2200012207030,482.8800048828130,56200
1998-04-02,453.6600036621090,466.3399963378910,450.25,464.8699951171880,61000
1998-04-03,434.45001220703100,450.739990234375,421.9200134277340,449.6400146484380,63200
1998-04-06,435.9200134277340,441.8800048828130,431.8699951171880,441.0799865722660,50100
1998-04-07,459.5799865722660,459.5799865722660,437.7099914550780,437.7099914550780,59000
1998-04-08,455.5299987792970,465.82000732421900,455.1099853515630,458.9599914550780,61900
1998-04-09,468.1099853515630,475.0299987792970,465.489990234375,467.989990234375,60700
1998-04-10,468.2900085449220,470.04998779296900,463.7300109863280,467.2300109863280,54000
1998-04-13,494.8900146484380,498.7099914550780,486.1300048828130,488.8399963378910,69800
1998-04-14,467.6300048828130,491.19000244140600,467.07000732421900,491.19000244140600,52900
1998-04-15,467.8699951171880,470.6099853515630,462.0199890136720,466.94000244140600,45700
1998-04-16,454.1499938964840,465.8999938964840,447.3500061035160,465.8999938964840,44600
1998-04-17,450.2300109863280,454.3800048828130,446.4599914550780,450.5299987792970,37000
1998-04-20,435.7300109863280,441.2200012207030,434.44000244140600,441.2200012207030,35700
1998-04-21,439.2099914550780,441.1700134277340,429.3299865722660,434.0799865722660,40300
1998-04-22,431.80999755859400,444.010009765625,431.80999755859400,437.9700012207030,41600
1998-04-23,416.5400085449220,428.760009765625,414.2900085449220,428.760009765625,44600
1998-04-24,414.55999755859400,429.4800109863280,412.3399963378910,416.2099914550780,55100
1998-04-27,406.25,413.8500061035160,406.05999755859400,411.5899963378910,44800
1998-04-28,402.3900146484380,407.510009765625,399.4800109863280,406.1600036621090,40200
1998-04-29,417.04998779296900,418.4700012207030,401.19000244140600,403.3399963378910,47100
1998-04-30,421.2200012207030,423.4700012207030,414.6099853515630,418.30999755859400,48900
1998-05-04,391.79998779296900,401.5299987792970,389.82000732421900,401.5299987792970,41600
1998-05-06,376.2300109863280,388.79998779296900,374.5299987792970,388.79998779296900,44200
1998-05-07,379.4700012207030,380.45001220703100,369.95001220703100,376.1099853515630,50100
1998-05-08,373.0400085449220,379.6300048828130,368.57000732421900,376.4599914550780,47600
1998-05-11,361.5799865722660,372.2900085449220,361.5799865722660,372.2900085449220,39300
1998-05-12,351.8599853515630,356.79998779296900,348.6099853515630,356.54998779296900,43800
1998-05-13,356.5799865722660,360.1400146484380,344.57000732421900,349.3800048828130,55300
1998-05-14,362.94000244140600,372.8299865722660,349.07000732421900,354.69000244140600,89200
